"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/25/2015","AQS","180970057","1","3.6","ppb","4","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"09/26/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","23","96.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"09/27/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"09/28/2015","AQS","180970057","1","0.9","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"09/29/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"09/30/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/01/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/02/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/03/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","23","96.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/04/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/05/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/06/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/07/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/08/2015","AQS","180970057","1","0.2","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/09/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/10/2015","AQS","180970057","1","1.4","ppb","1","Indpls- Harding St.","23","96.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/11/2015","AQS","180970057","1","0.5","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/12/2015","AQS","180970057","1","0.7","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/13/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/14/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/15/2015","AQS","180970057","1","1","ppb","1","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/16/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/17/2015","AQS","180970057","1","0.1","ppb","0","Indpls- Harding St.","23","96.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/18/2015","AQS","180970057","1","0.2","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/19/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/20/2015","AQS","180970057","1","2.5","ppb","3","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/21/2015","AQS","180970057","1","3.5","ppb","4","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/22/2015","AQS","180970057","1","10","ppb","14","Indpls- Harding St.","21","88.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/23/2015","AQS","180970057","1","1.6","ppb","1","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/24/2015","AQS","180970057","1","0.2","ppb","0","Indpls- Harding St.","23","96.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/25/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/26/2015","AQS","180970057","1","0.5","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/27/2015","AQS","180970057","1","0.7","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/28/2015","AQS","180970057","1","0.1","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/29/2015","AQS","180970057","1","0.4","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/30/2015","AQS","180970057","1","1","ppb","1","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"10/31/2015","AQS","180970057","1","1.4","ppb","1","Indpls- Harding St.","23","96.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/01/2015","AQS","180970057","1","1.6","ppb","1","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/02/2015","AQS","180970057","1","3.2","ppb","4","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/03/2015","AQS","180970057","1","2.3","ppb","3","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/04/2015","AQS","180970057","1","0.9","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/05/2015","AQS","180970057","1","1.9","ppb","1","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/06/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/07/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","23","96.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/08/2015","AQS","180970057","1","1","ppb","1","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/09/2015","AQS","180970057","1","1.7","ppb","1","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/10/2015","AQS","180970057","1","2.5","ppb","3","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/11/2015","AQS","180970057","1","2.1","ppb","3","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/12/2015","AQS","180970057","1","0.4","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/13/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/14/2015","AQS","180970057","1","6.2","ppb","9","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/15/2015","AQS","180970057","1","2.6","ppb","3","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/16/2015","AQS","180970057","1","1.1","ppb","1","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/17/2015","AQS","180970057","1","0.9","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/18/2015","AQS","180970057","1","0.3","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/19/2015","AQS","180970057","1","1","ppb","1","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/20/2015","AQS","180970057","1","5.6","ppb","7","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/21/2015","AQS","180970057","1","0.8","ppb","0","Indpls- Harding St.","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/22/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/23/2015","AQS","180970057","1","4","ppb","6","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/24/2015","AQS","180970057","1","2","ppb","3","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/25/2015","AQS","180970057","1","2.4","ppb","3","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/26/2015","AQS","180970057","1","5.2","ppb","7","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/27/2015","AQS","180970057","1","1.8","ppb","1","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/28/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","23","96.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/29/2015","AQS","180970057","1","0.9","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"11/30/2015","AQS","180970057","1","1.1","ppb","1","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/01/2015","AQS","180970057","1","4.6","ppb","6","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/02/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","21","88.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/03/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/04/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/05/2015","AQS","180970057","1","0.7","ppb","0","Indpls- Harding St.","23","96.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/06/2015","AQS","180970057","1","1.7","ppb","1","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/07/2015","AQS","180970057","1","0.5","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/08/2015","AQS","180970057","1","8.6","ppb","11","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/09/2015","AQS","180970057","1","1.9","ppb","1","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/10/2015","AQS","180970057","1","6.8","ppb","9","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/11/2015","AQS","180970057","1","4.6","ppb","6","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/12/2015","AQS","180970057","1","0.2","ppb","0","Indpls- Harding St.","23","96.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/13/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/14/2015","AQS","180970057","1","0.2","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/15/2015","AQS","180970057","1","2.1","ppb","3","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/16/2015","AQS","180970057","1","0.5","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/17/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/18/2015","AQS","180970057","1","0.5","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/19/2015","AQS","180970057","1","0.6","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/20/2015","AQS","180970057","1","6.2","ppb","9","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/21/2015","AQS","180970057","1","0.6","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/22/2015","AQS","180970057","1","3.8","ppb","4","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/23/2015","AQS","180970057","1","0.5","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/24/2015","AQS","180970057","1","4.2","ppb","6","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/25/2015","AQS","180970057","1","0.5","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/26/2015","AQS","180970057","1","0.6","ppb","0","Indpls- Harding St.","23","96.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/27/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/28/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/29/2015","AQS","180970057","1","0.1","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/30/2015","AQS","180970057","1","1.6","ppb","1","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"12/31/2015","AQS","180970057","1","0","ppb","0","Indpls- Harding St.","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"01/01/2015","AQS","180970078","1","4.1","ppb","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/02/2015","AQS","180970078","1","4.2","ppb","6","Indpls- Washington Park/  in parking lot next to police station","23","96.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/03/2015","AQS","180970078","1","0.9","ppb","0","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/04/2015","AQS","180970078","1","1.8","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/05/2015","AQS","180970078","1","12.3","ppb","17","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/06/2015","AQS","180970078","1","5.1","ppb","7","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/07/2015","AQS","180970078","1","1.5","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/08/2015","AQS","180970078","1","16.4","ppb","23","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/09/2015","AQS","180970078","1","1.6","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/10/2015","AQS","180970078","1","50.2","ppb","69","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/11/2015","AQS","180970078","1","27.4","ppb","39","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/12/2015","AQS","180970078","1","2.3","ppb","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/13/2015","AQS","180970078","1","1.9","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/14/2015","AQS","180970078","1","2.5","ppb","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/15/2015","AQS","180970078","1","3.7","ppb","4","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/16/2015","AQS","180970078","1","2.3","ppb","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/17/2015","AQS","180970078","1","5.1","ppb","7","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/18/2015","AQS","180970078","1","1.1","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/19/2015","AQS","180970078","1","9","ppb","13","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/20/2015","AQS","180970078","1","28.7","ppb","40","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/21/2015","AQS","180970078","1","12.3","ppb","17","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/22/2015","AQS","180970078","1","1.4","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/23/2015","AQS","180970078","1","21.5","ppb","30","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/24/2015","AQS","180970078","1","2.1","ppb","3","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/25/2015","AQS","180970078","1","1.9","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
