"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/21/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/22/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/23/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/24/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/25/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/26/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/27/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/28/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/29/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/30/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/01/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/02/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/03/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/04/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/05/2015","AQS","180970078","1","0.8","ppm","9","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/06/2015","AQS","180970078","1","0.6","ppm","7","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/08/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","18","75.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/09/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/10/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/11/2015","AQS","180970078","1","0.8","ppm","9","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/12/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/13/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/14/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/15/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/16/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/17/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/18/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/19/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/20/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/21/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/22/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/23/2015","AQS","180970078","1","0.6","ppm","7","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/24/2015","AQS","180970078","1","0.6","ppm","7","Indpls- Washington Park/  in parking lot next to police station","21","88.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/25/2015","AQS","180970078","1","0.8","ppm","9","Indpls- Washington Park/  in parking lot next to police station","21","88.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/26/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/27/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/28/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/29/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/30/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/31/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/01/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/02/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/03/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/04/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/05/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/06/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/07/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/08/2015","AQS","180970078","1","0.8","ppm","9","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/09/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/10/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/11/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/13/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/14/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/15/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/16/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/17/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/18/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/19/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/20/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/21/2015","AQS","180970078","1","0.7","ppm","8","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/22/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/23/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/24/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/25/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","21","88.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/26/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","21","88.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/27/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/28/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/29/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/30/2015","AQS","180970078","1","0.6","ppm","7","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/31/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/01/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/02/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/03/2015","AQS","180970078","1","0.7","ppm","8","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/04/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/05/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/06/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/07/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/08/2015","AQS","180970078","1","0.6","ppm","7","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/09/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/10/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/11/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/12/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/13/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/14/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/15/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/16/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/17/2015","AQS","180970078","1","0.6","ppm","7","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/18/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/19/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/20/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/21/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/22/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/23/2015","AQS","180970078","1","0.6","ppm","7","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/24/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/25/2015","AQS","180970078","1","0.4","ppm","5","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/26/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/27/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/28/2015","AQS","180970078","1","0.6","ppm","7","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/29/2015","AQS","180970078","1","0.9","ppm","10","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/30/2015","AQS","180970078","1","0.1","ppm","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/01/2015","AQS","180970078","1","0.1","ppm","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/02/2015","AQS","180970078","1","0.1","ppm","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/03/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/04/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/05/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/06/2015","AQS","180970078","1","0.2","ppm","2","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/07/2015","AQS","180970078","1","0.5","ppm","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/08/2015","AQS","180970078","1","0.6","ppm","7","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/09/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/10/2015","AQS","180970078","1","0.9","ppm","10","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/11/2015","AQS","180970078","1","1.1","ppm","13","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/12/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/13/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/14/2015","AQS","180970078","1","0.6","ppm","7","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/15/2015","AQS","180970078","1","1","ppm","11","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/16/2015","AQS","180970078","1","0.3","ppm","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
