"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/03/2017","AQS","180970078","4","9.1","ug/m3 LC","38","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/04/2017","AQS","180970078","4","9.4","ug/m3 LC","39","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/05/2017","AQS","180970078","4","11.3","ug/m3 LC","47","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/06/2017","AQS","180970078","4","11.9","ug/m3 LC","50","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/07/2017","AQS","180970078","4","5.6","ug/m3 LC","23","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/08/2017","AQS","180970078","4","4","ug/m3 LC","17","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/09/2017","AQS","180970078","4","5.8","ug/m3 LC","24","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/14/2017","AQS","180970078","4","10.7","ug/m3 LC","45","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/15/2017","AQS","180970078","4","4.3","ug/m3 LC","18","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/16/2017","AQS","180970078","4","8","ug/m3 LC","33","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/17/2017","AQS","180970078","4","11.4","ug/m3 LC","48","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/18/2017","AQS","180970078","4","9.4","ug/m3 LC","39","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/19/2017","AQS","180970078","4","14.2","ug/m3 LC","55","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/20/2017","AQS","180970078","4","17.4","ug/m3 LC","62","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/21/2017","AQS","180970078","4","13.1","ug/m3 LC","53","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/22/2017","AQS","180970078","4","8.1","ug/m3 LC","34","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/23/2017","AQS","180970078","4","2.4","ug/m3 LC","10","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/24/2017","AQS","180970078","4","4.6","ug/m3 LC","19","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/25/2017","AQS","180970078","4","9.9","ug/m3 LC","41","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/26/2017","AQS","180970078","4","9.4","ug/m3 LC","39","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/27/2017","AQS","180970078","4","6.1","ug/m3 LC","25","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/28/2017","AQS","180970078","4","3.3","ug/m3 LC","14","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/29/2017","AQS","180970078","4","6.9","ug/m3 LC","29","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/30/2017","AQS","180970078","4","7.5","ug/m3 LC","31","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/31/2017","AQS","180970078","4","5.6","ug/m3 LC","23","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/01/2017","AQS","180970078","4","12.8","ug/m3 LC","52","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/02/2017","AQS","180970078","4","10.2","ug/m3 LC","43","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/03/2017","AQS","180970078","4","8.3","ug/m3 LC","35","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/04/2017","AQS","180970078","4","15.7","ug/m3 LC","59","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/05/2017","AQS","180970078","4","8.8","ug/m3 LC","37","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/06/2017","AQS","180970078","4","5.2","ug/m3 LC","22","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/07/2017","AQS","180970078","4","7","ug/m3 LC","29","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/08/2017","AQS","180970078","4","9.3","ug/m3 LC","39","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/09/2017","AQS","180970078","4","13.4","ug/m3 LC","54","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/10/2017","AQS","180970078","4","5.5","ug/m3 LC","23","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/11/2017","AQS","180970078","4","11.6","ug/m3 LC","48","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/12/2017","AQS","180970078","4","18","ug/m3 LC","63","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/13/2017","AQS","180970078","4","17.5","ug/m3 LC","62","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/14/2017","AQS","180970078","4","15.2","ug/m3 LC","58","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/15/2017","AQS","180970078","4","8.7","ug/m3 LC","36","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/16/2017","AQS","180970078","4","7.6","ug/m3 LC","32","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/17/2017","AQS","180970078","4","8.8","ug/m3 LC","37","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/18/2017","AQS","180970078","4","6.1","ug/m3 LC","25","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/19/2017","AQS","180970078","4","7.7","ug/m3 LC","32","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/20/2017","AQS","180970078","4","7.3","ug/m3 LC","30","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/21/2017","AQS","180970078","4","7.3","ug/m3 LC","30","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/22/2017","AQS","180970078","4","15.2","ug/m3 LC","58","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/23/2017","AQS","180970078","4","16.4","ug/m3 LC","60","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/24/2017","AQS","180970078","4","12.7","ug/m3 LC","52","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/25/2017","AQS","180970078","4","4.5","ug/m3 LC","19","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/26/2017","AQS","180970078","4","10.3","ug/m3 LC","43","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/27/2017","AQS","180970078","4","11.4","ug/m3 LC","48","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/28/2017","AQS","180970078","4","5.6","ug/m3 LC","23","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/29/2017","AQS","180970078","4","7.7","ug/m3 LC","32","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/30/2017","AQS","180970078","4","12.5","ug/m3 LC","52","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/01/2017","AQS","180970078","4","13.4","ug/m3 LC","54","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/02/2017","AQS","180970078","4","18.9","ug/m3 LC","65","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/03/2017","AQS","180970078","4","25","ug/m3 LC","78","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/04/2017","AQS","180970078","4","12.5","ug/m3 LC","52","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/05/2017","AQS","180970078","4","2.7","ug/m3 LC","11","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/06/2017","AQS","180970078","4","5.8","ug/m3 LC","24","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/07/2017","AQS","180970078","4","5.9","ug/m3 LC","25","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/08/2017","AQS","180970078","4","6.9","ug/m3 LC","29","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/09/2017","AQS","180970078","4","6.5","ug/m3 LC","27","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/10/2017","AQS","180970078","4","5.8","ug/m3 LC","24","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/11/2017","AQS","180970078","4","12.6","ug/m3 LC","52","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/12/2017","AQS","180970078","4","5.9","ug/m3 LC","25","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/13/2017","AQS","180970078","4","6.1","ug/m3 LC","25","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/14/2017","AQS","180970078","4","6.8","ug/m3 LC","28","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/15/2017","AQS","180970078","4","9.8","ug/m3 LC","41","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/16/2017","AQS","180970078","4","9.7","ug/m3 LC","40","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/17/2017","AQS","180970078","4","11.4","ug/m3 LC","48","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/18/2017","AQS","180970078","4","9.7","ug/m3 LC","40","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/19/2017","AQS","180970078","4","14.8","ug/m3 LC","57","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/20/2017","AQS","180970078","4","6","ug/m3 LC","25","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/21/2017","AQS","180970078","4","9.2","ug/m3 LC","38","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/22/2017","AQS","180970078","4","9.7","ug/m3 LC","40","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/23/2017","AQS","180970078","4","10","ug/m3 LC","42","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/24/2017","AQS","180970078","4","13.7","ug/m3 LC","54","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/25/2017","AQS","180970078","4","5.8","ug/m3 LC","24","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/26/2017","AQS","180970078","4","5.1","ug/m3 LC","21","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/27/2017","AQS","180970078","4","6.9","ug/m3 LC","29","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/28/2017","AQS","180970078","4","14.7","ug/m3 LC","56","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/29/2017","AQS","180970078","4","16.8","ug/m3 LC","61","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/30/2017","AQS","180970078","4","13.7","ug/m3 LC","54","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"12/31/2017","AQS","180970078","4","11.4","ug/m3 LC","48","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/01/2017","AQS","180970081","1","19.6","ug/m3 LC","67","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/04/2017","AQS","180970081","1","3.3","ug/m3 LC","14","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/07/2017","AQS","180970081","1","10.2","ug/m3 LC","43","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/10/2017","AQS","180970081","1","7.2","ug/m3 LC","30","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/13/2017","AQS","180970081","1","14","ug/m3 LC","55","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/16/2017","AQS","180970081","1","20.6","ug/m3 LC","69","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/19/2017","AQS","180970081","1","13.7","ug/m3 LC","54","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/22/2017","AQS","180970081","1","9.9","ug/m3 LC","41","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/25/2017","AQS","180970081","1","8.3","ug/m3 LC","35","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/28/2017","AQS","180970081","1","13.6","ug/m3 LC","54","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"01/31/2017","AQS","180970081","1","4.9","ug/m3 LC","20","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"02/03/2017","AQS","180970081","1","6.6","ug/m3 LC","28","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"02/06/2017","AQS","180970081","1","23.4","ug/m3 LC","75","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"02/09/2017","AQS","180970081","1","6.8","ug/m3 LC","28","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"02/12/2017","AQS","180970081","1","9.8","ug/m3 LC","41","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"02/15/2017","AQS","180970081","1","1.9","ug/m3 LC","8","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"02/18/2017","AQS","180970081","1","11.5","ug/m3 LC","48","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"02/21/2017","AQS","180970081","1","16.2","ug/m3 LC","60","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"02/24/2017","AQS","180970081","1","7.8","ug/m3 LC","33","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"02/27/2017","AQS","180970081","1","9.2","ug/m3 LC","38","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
